# dR/dEr [1/keV/kg/Myr]
# Er [keV]  ,  O16  ,  F19 ,  P31,  Ca40,  Ca44
5.821418e-03  1.819224e+08  1.449164e+07  3.728648e+07  5.270397e+07  1.879655e+06
5.957016e-03  1.784130e+08  1.409633e+07  3.484841e+07  5.075954e+07  2.082155e+06
6.095773e-03  1.750379e+08  1.368973e+07  3.513800e+07  5.139249e+07  1.772047e+06
6.237762e-03  1.698721e+08  1.381706e+07  3.472693e+07  4.972200e+07  1.894023e+06
6.383058e-03  1.657065e+08  1.302905e+07  3.319166e+07  4.840069e+07  1.720480e+06
6.531738e-03  1.626233e+08  1.281739e+07  3.274625e+07  4.703693e+07  1.801450e+06
6.683882e-03  1.595933e+08  1.255785e+07  3.194448e+07  4.591868e+07  1.775459e+06
6.839570e-03  1.555625e+08  1.255098e+07  3.075075e+07  4.389027e+07  1.662517e+06
6.998884e-03  1.532792e+08  1.241212e+07  3.060454e+07  4.385458e+07  1.737820e+06
7.161909e-03  1.496358e+08  1.194946e+07  2.985688e+07  4.335727e+07  1.542821e+06
7.328731e-03  1.444170e+08  1.137939e+07  2.950726e+07  4.209173e+07  1.469779e+06
7.499439e-03  1.416025e+08  1.141433e+07  2.751176e+07  4.049672e+07  1.485320e+06
7.674123e-03  1.396991e+08  1.089553e+07  2.728496e+07  4.001433e+07  1.452698e+06
7.852877e-03  1.356645e+08  1.121407e+07  2.712755e+07  3.918367e+07  1.545183e+06
8.035794e-03  1.327334e+08  1.025630e+07  2.620020e+07  3.780294e+07  1.455919e+06
8.222971e-03  1.286188e+08  9.880216e+06  2.631431e+07  3.710384e+07  1.482023e+06
8.414509e-03  1.267604e+08  1.007650e+07  2.555539e+07  3.625667e+07  1.343447e+06
8.610508e-03  1.236027e+08  1.000641e+07  2.437967e+07  3.548403e+07  1.163313e+06
8.811073e-03  1.204378e+08  9.641699e+06  2.374951e+07  3.448329e+07  1.403827e+06
9.016309e-03  1.181311e+08  9.265436e+06  2.352841e+07  3.406788e+07  1.166886e+06
9.226326e-03  1.165168e+08  8.987996e+06  2.292388e+07  3.273204e+07  1.209261e+06
9.441234e-03  1.127782e+08  8.875837e+06  2.250810e+07  3.236529e+07  1.137418e+06
9.661149e-03  1.102599e+08  8.876176e+06  2.189801e+07  3.147019e+07  1.118266e+06
9.886186e-03  1.074411e+08  8.288291e+06  2.133186e+07  3.128677e+07  1.113463e+06
1.011646e-02  1.054283e+08  7.952761e+06  2.068674e+07  3.010602e+07  1.109241e+06
1.035211e-02  1.035974e+08  7.989886e+06  2.053817e+07  2.876501e+07  1.158002e+06
1.059324e-02  1.003233e+08  8.142259e+06  2.001567e+07  2.904024e+07  1.041984e+06
1.083999e-02  9.997090e+07  7.672876e+06  1.968859e+07  2.863068e+07  9.902960e+05
1.109248e-02  9.643319e+07  7.500766e+06  1.866284e+07  2.674983e+07  9.964108e+05
1.135086e-02  9.360130e+07  7.534841e+06  1.854812e+07  2.671382e+07  9.289935e+05
1.161526e-02  9.199375e+07  7.191534e+06  1.816805e+07  2.574775e+07  9.754844e+05
1.188581e-02  9.004049e+07  7.111345e+06  1.737724e+07  2.562339e+07  9.280024e+05
1.216267e-02  8.716693e+07  6.921358e+06  1.748235e+07  2.455508e+07  9.449387e+05
1.244597e-02  8.592045e+07  6.976541e+06  1.697554e+07  2.409520e+07  8.394742e+05
1.273587e-02  8.498436e+07  6.666430e+06  1.692977e+07  2.367702e+07  9.132912e+05
1.303253e-02  8.311762e+07  6.555528e+06  1.633250e+07  2.357115e+07  8.552121e+05
1.333610e-02  8.022723e+07  6.194407e+06  1.586039e+07  2.236542e+07  7.967314e+05
1.364674e-02  7.843883e+07  5.984109e+06  1.562857e+07  2.171892e+07  8.611798e+05
1.396461e-02  7.601425e+07  6.257271e+06  1.518607e+07  2.186865e+07  6.972978e+05
1.428989e-02  7.493661e+07  5.990474e+06  1.500822e+07  2.078820e+07  7.221584e+05
1.462274e-02  7.347589e+07  5.740340e+06  1.451880e+07  2.025214e+07  8.276143e+05
1.496335e-02  7.150706e+07  5.573008e+06  1.399504e+07  2.027296e+07  7.481507e+05
1.531189e-02  6.905224e+07  5.473168e+06  1.392557e+07  1.968608e+07  7.430533e+05
1.566855e-02  6.776067e+07  5.276284e+06  1.303751e+07  1.908337e+07  6.919870e+05
1.603352e-02  6.647980e+07  5.456892e+06  1.307201e+07  1.848667e+07  7.110444e+05
1.640699e-02  6.537133e+07  5.303587e+06  1.322626e+07  1.834846e+07  6.472696e+05
1.678915e-02  6.377042e+07  5.055117e+06  1.234943e+07  1.810736e+07  5.538586e+05
1.718022e-02  6.222661e+07  4.743306e+06  1.241381e+07  1.723251e+07  6.049330e+05
1.758040e-02  6.025253e+07  4.787264e+06  1.170064e+07  1.677154e+07  6.168517e+05
1.798990e-02  5.884682e+07  4.671696e+06  1.160242e+07  1.655266e+07  5.665784e+05
1.840894e-02  5.800637e+07  4.484504e+06  1.134803e+07  1.592206e+07  5.316942e+05
1.883774e-02  5.743182e+07  4.616410e+06  1.088155e+07  1.612534e+07  5.133895e+05
1.927653e-02  5.593961e+07  4.390543e+06  1.098448e+07  1.531894e+07  5.722969e+05
1.972553e-02  5.469052e+07  4.449453e+06  1.066785e+07  1.538730e+07  5.402810e+05
2.018500e-02  5.193034e+07  4.210972e+06  1.024913e+07  1.454964e+07  5.686073e+05
